"No.","Time","Source","Destination","Protocol","Length","Info"
"2167","2.128713","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2033121 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2168","2.128714","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2034321 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2169","2.128715","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2035521 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2170","2.128801","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2036721 Win=2308160 Len=0"
"2171","2.129073","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2036721 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2172","2.129074","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2037921 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2173","2.129075","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2039121 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2174]"
"2174","2.129076","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2175","2.129077","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2041134 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2176","2.129078","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2042334 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2177","2.129079","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2043534 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2178","2.129080","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2044734 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2179","2.129081","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2045934 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2180","2.129082","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2047134 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2181","2.129082","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2048334 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2182","2.129083","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2049534 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2183","2.129084","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2050734 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2184","2.129085","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2051934 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2185","2.129086","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2053134 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2186","2.129087","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2054334 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2187","2.129087","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2055534 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2188]"
"2188","2.129088","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2189","2.129089","128.135.24.73","10.190.102.251","TLSv1.2","119","Application Data"
"2190","2.129090","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2057612 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2191","2.129091","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2058812 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2192","2.129133","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2060012 Win=2308160 Len=0"
"2193","2.129819","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2060012 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2194","2.129820","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2061212 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2195","2.129821","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2062412 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2196","2.129821","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2063612 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2197","2.129822","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2064812 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2198","2.129823","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2066012 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2199","2.129823","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2067212 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2200","2.129824","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2068412 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2201","2.129825","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2069612 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2202","2.129826","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2070812 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2203","2.129827","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2072012 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2204]"
"2204","2.129828","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2205","2.129829","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2074025 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2206","2.129829","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2075225 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2207","2.129830","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2076425 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2208","2.129831","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2077625 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2209","2.129832","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2078825 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2210","2.129832","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2080025 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2211","2.129833","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2081225 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2212","2.129834","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2082425 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2213","2.129834","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2083625 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2214","2.129835","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2084825 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2215","2.129836","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2086025 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2216","2.129837","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2087225 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2217","2.129873","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2088425 Win=2308160 Len=0"
"2218","2.130675","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2088425 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2219]"
"2219","2.130676","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2220","2.130678","128.135.24.73","10.190.102.251","TLSv1.2","119","Application Data"
"2221","2.130679","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2090503 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2222","2.130680","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2091703 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2223","2.130682","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2092903 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2224","2.130683","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2094103 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2225","2.130685","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2095303 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2226","2.130686","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2096503 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2227","2.130687","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2097703 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2228","2.130689","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2098903 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2229","2.130690","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2100103 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2230","2.130691","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2101303 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2231","2.130693","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2102503 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2232","2.130694","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2103703 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2233","2.130696","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2104903 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2234]"
"2234","2.130697","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2235","2.130698","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2106916 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2236","2.130700","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2108116 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2237","2.130701","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2109316 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2238","2.130702","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2110516 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2239","2.130704","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2111716 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2240","2.130762","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2112916 Win=2308160 Len=0"
"2241","2.131229","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2112916 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2242","2.131230","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2114116 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2243","2.131231","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2115316 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2244","2.131233","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2116516 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2245","2.131234","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2117716 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2246","2.131236","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2118916 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2247","2.131237","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2120116 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2248","2.131239","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2121316 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2249]"
"2249","2.131240","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2250","2.131241","128.135.24.73","10.190.102.251","TLSv1.2","119","Application Data"
"2251","2.131242","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2123394 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2252","2.131243","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2124594 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2253","2.131245","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2125794 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2254","2.131246","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2126994 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2255","2.131247","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2128194 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2256","2.131248","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2129394 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2257","2.131250","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2130594 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2258","2.131251","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2131794 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2259","2.131252","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2132994 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2260","2.131253","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2134194 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2261","2.131255","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2135394 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2262","2.131256","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2136594 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2263","2.131257","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2137794 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2264]"
"2264","2.131258","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2265","2.131259","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2139807 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2266","2.131261","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2141007 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2267","2.131262","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2142207 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2268","2.131321","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2143407 Win=2308160 Len=0"
"2269","2.132007","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2143407 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2270","2.132008","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2144607 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2271","2.132009","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2145807 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2272","2.132010","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2147007 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2273","2.132011","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2148207 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2275]"
"2274","2.132040","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=188439 Ack=2149407 Win=2308160 Len=0"
"2275","2.132713","128.135.24.73","10.190.102.251","TLSv1.2","1020","Application Data"
"2276","2.132714","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2150373 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2277","2.132715","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2151573 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2278","2.132717","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2152773 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2279","2.132718","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2153973 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2280","2.132720","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2155173 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2281","2.132721","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2156373 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2282","2.132722","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2157573 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2283","2.132723","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2158773 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2284","2.132725","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2159973 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2285","2.132726","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2161173 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2286","2.132727","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2162373 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2287","2.132729","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2163573 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2288","2.132730","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2164773 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2289]"
"2289","2.132732","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"2290","2.132733","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2166786 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2291","2.132735","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2167986 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2292","2.132737","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2169186 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2293","2.132738","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2170386 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2294","2.132740","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2171586 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2295","2.132741","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2172786 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2296","2.132743","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2173986 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2297","2.132744","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2175186 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
"2298","2.132746","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=2176386 Ack=181999 Win=335104 Len=1200 [TCP PDU reassembled in 2304]"
